sim_minute,hour_of_day,solar_output_kw,consumption_kw,battery_level_kwh,net_flow_kw,time_sin,time_cos,is_deficit
12137,10.2833,0.0888,0.0288,2.4134,0.06,0.434445,-0.900698,0
12138,10.3,0.090183,0.0277,2.4759,0.062483,0.430511,-0.902585,0
12139,10.3167,0.0925,0.0337,2.5347,0.0588,0.426569,-0.904455,0
12140,10.3333,0.0893,0.0339,2.5901,0.0554,0.422618,-0.906308,0
12141,10.35,0.09005,0.0328,2.6474,0.05725,0.41866,-0.908143,0
12142,10.3667,0.088217,0.0321,2.7035,0.056117,0.414693,-0.909961,0
12143,10.3833,0.093483,0.0275,2.7695,0.065983,0.410719,-0.911762,0
12144,10.4,0.086217,0.0317,2.824,0.054517,0.406737,-0.913545,0
12145,10.4167,0.091317,0.032,2.8833,0.059317,0.402747,-0.915311,0
12146,10.4333,0.096533,0.0296,2.9502,0.066933,0.398749,-0.91706,0
12147,10.45,0.093133,0.0318,3.0115,0.061333,0.394744,-0.918791,0
12148,10.4667,0.09435,0.0324,3.0734,0.06195,0.390731,-0.920505,0
12149,10.4833,0.0908,0.0296,3.1346,0.0612,0.386711,-0.922201,0
12150,10.5,0.093333,0.0321,3.1958,0.061233,0.382683,-0.92388,0
12151,10.5167,0.088417,0.0296,3.2546,0.058817,0.378649,-0.925541,0
12152,10.5333,0.09,0.031,3.3136,0.059,0.374607,-0.927184,0
12153,10.55,0.091183,0.0313,3.3735,0.059883,0.370557,-0.92881,0
12154,10.5667,0.088333,0.0266,3.4352,0.061733,0.366501,-0.930418,0
12155,10.5833,0.0936,0.0301,3.4987,0.0635,0.362438,-0.932008,0
12156,10.6,0.093417,0.0331,3.559,0.060317,0.358368,-0.93358,0
12157,10.6167,0.094317,0.0304,3.6229,0.063917,0.354291,-0.935135,0
12158,10.6333,0.091583,0.0339,3.6806,0.057683,0.350207,-0.936672,0
12159,10.65,0.092417,0.0281,3.7449,0.064317,0.346117,-0.938191,0
12160,10.6667,0.089417,0.0301,3.8042,0.059317,0.34202,-0.939693,0
12161,10.6833,0.090967,0.0333,3.8619,0.057667,0.337917,-0.941176,0
12162,10.7,0.093033,0.0329,3.922,0.060133,0.333807,-0.942641,0
12163,10.7167,0.092317,0.0291,3.9852,0.063217,0.329691,-0.944089,0
12164,10.7333,0.090717,0.0308,4.0451,0.059917,0.325568,-0.945519,0
12165,10.75,0.0904,0.0312,4.1043,0.0592,0.321439,-0.94693,0
12166,10.7667,0.096233,0.0318,4.1687,0.064433,0.317305,-0.948324,0
12167,10.7833,0.096433,0.0314,4.2337,0.065033,0.313164,-0.949699,0
12168,10.8,0.097033,0.0283,4.3024,0.068733,0.309017,-0.951057,0
12169,10.8167,0.094167,0.0313,4.3653,0.062867,0.304864,-0.952396,0
12170,10.8333,0.095733,0.0329,4.4281,0.062833,0.300706,-0.953717,0
12171,10.85,0.097733,0.0339,4.4919,0.063833,0.296542,-0.95502,0
12172,10.8667,0.097633,0.0274,4.5621,0.070233,0.292372,-0.956305,0
12173,10.8833,0.095383,0.0335,4.624,0.061883,0.288196,-0.957571,0
12174,10.9,0.096933,0.0308,4.6901,0.066133,0.284015,-0.95882,0
12175,10.9167,0.090367,0.0306,4.7499,0.059767,0.279829,-0.96005,0
12176,10.9333,0.093483,0.0292,4.8142,0.064283,0.275637,-0.961262,0
12177,10.95,0.093117,0.0284,4.8789,0.064717,0.27144,-0.962455,0
12178,10.9667,0.0972,0.0263,4.9498,0.0709,0.267238,-0.96363,0
12179,10.9833,0.09775,0.0307,5.0168,0.06705,0.263031,-0.964787,0
12180,11.0,0.098067,0.032,5.0829,0.066067,0.258819,-0.965926,0
12181,11.0167,0.098433,0.0288,5.1525,0.069633,0.254602,-0.967046,0
12182,11.0333,0.09615,0.03,5.2186,0.06615,0.25038,-0.968148,0
12183,11.05,0.0973,0.034,5.2819,0.0633,0.246153,-0.969231,0
12184,11.0667,0.096883,0.0304,5.3484,0.066483,0.241922,-0.970296,0
12185,11.0833,0.100683,0.033,5.4161,0.067683,0.237686,-0.971342,0
12186,11.1,0.096833,0.0295,5.4834,0.067333,0.233445,-0.97237,0
12187,11.1167,0.096333,0.0272,5.5525,0.069133,0.2292,-0.973379,0
12188,11.1333,0.098467,0.03,5.621,0.068467,0.224951,-0.97437,0
12189,11.15,0.0943,0.029,5.6863,0.0653,0.220697,-0.975342,0
12190,11.1667,0.100467,0.031,5.7558,0.069467,0.21644,-0.976296,0
12191,11.1833,0.0938,0.0327,5.8169,0.0611,0.212178,-0.977231,0
12192,11.2,0.09905,0.0289,5.8871,0.07015,0.207912,-0.978148,0
12193,11.2167,0.098967,0.0295,5.9566,0.069467,0.203642,-0.979045,0
12194,11.2333,0.0967,0.0322,6.0211,0.0645,0.199368,-0.979925,0
12195,11.25,0.098083,0.0339,6.0853,0.064183,0.19509,-0.980785,0
12196,11.2667,0.098033,0.0334,6.1499,0.064633,0.190809,-0.981627,0
12197,11.2833,0.0954,0.029,6.2163,0.0664,0.186524,-0.98245,0
12198,11.3,0.102983,0.0282,6.2911,0.074783,0.182236,-0.983255,0
12199,11.3167,0.096617,0.0322,6.3555,0.064417,0.177944,-0.984041,0
12200,11.3333,0.098383,0.0306,6.4233,0.067783,0.173648,-0.984808,0
12201,11.35,0.098583,0.0299,6.492,0.068683,0.16935,-0.985556,0
12202,11.3667,0.09475,0.0289,6.5579,0.06585,0.165048,-0.986286,0
12203,11.3833,0.096267,0.0281,6.6261,0.068167,0.160743,-0.986996,0
12204,11.4,0.097867,0.0307,6.6933,0.067167,0.156434,-0.987688,0
12205,11.4167,0.100883,0.0311,6.7631,0.069783,0.152123,-0.988362,0
12206,11.4333,0.099233,0.0324,6.8299,0.066833,0.147809,-0.989016,0
12207,11.45,0.1005,0.031,6.8994,0.0695,0.143493,-0.989651,0
12208,11.4667,0.097867,0.0285,6.9688,0.069367,0.139173,-0.990268,0
12209,11.4833,0.100983,0.0329,7.0369,0.068083,0.134851,-0.990866,0
12210,11.5,0.102633,0.0308,7.1087,0.071833,0.130526,-0.991445,0
12211,11.5167,0.0989,0.0345,7.1731,0.0644,0.126199,-0.992005,0
12212,11.5333,0.10105,0.0315,7.2426,0.06955,0.121869,-0.992546,0
12213,11.55,0.10055,0.0306,7.3126,0.06995,0.117537,-0.993068,0
12214,11.5667,0.1046,0.0303,7.3869,0.0743,0.113203,-0.993572,0
12215,11.5833,0.0985,0.0309,7.4545,0.0676,0.108867,-0.994056,0
12216,11.6,0.099067,0.0812,7.4724,0.017867,0.104528,-0.994522,0
12217,11.6167,0.099117,0.0847,7.4868,0.014417,0.100188,-0.994969,0
12218,11.6333,0.10135,0.0866,7.5015,0.01475,0.095846,-0.995396,0
12219,11.65,0.101833,0.0847,7.5186,0.017133,0.091502,-0.995805,0
12220,11.6667,0.097433,0.0858,7.5302,0.011633,0.087156,-0.996195,0
12221,11.6833,0.102333,0.0838,7.5487,0.018533,0.082808,-0.996566,0
12222,11.7,0.097967,0.0865,7.5602,0.011467,0.078459,-0.996917,0
12223,11.7167,0.097167,0.0828,7.5746,0.014367,0.074108,-0.99725,0
12224,11.7333,0.099167,0.0834,7.5904,0.015767,0.069756,-0.997564,0
12225,11.75,0.097783,0.0835,7.6047,0.014283,0.065403,-0.997859,0
12226,11.7667,0.100483,0.0837,7.6215,0.016783,0.061049,-0.998135,0
12227,11.7833,0.098967,0.0829,7.6376,0.016067,0.056693,-0.998392,0
12228,11.8,0.096867,0.0834,7.6511,0.013467,0.052336,-0.99863,0
12229,11.8167,0.103533,0.0822,7.6724,0.021333,0.047978,-0.998848,0
12230,11.8333,0.100967,0.0851,7.6883,0.015867,0.043619,-0.999048,0
12231,11.85,0.0988,0.0856,7.7015,0.0132,0.03926,-0.999229,0
12232,11.8667,0.096467,0.0849,7.7131,0.011567,0.034899,-0.999391,0
12233,11.8833,0.102833,0.0863,7.7296,0.016533,0.030539,-0.999534,0
12234,11.9,0.097767,0.0875,7.7399,0.010267,0.026177,-0.999657,0
12235,11.9167,0.1017,0.0881,7.7535,0.0136,0.021815,-0.999762,0
12236,11.9333,0.104083,0.0823,7.7753,0.021783,0.017452,-0.999848,0
12237,11.95,0.1014,0.0854,7.7913,0.016,0.01309,-0.999914,0
12238,11.9667,0.099217,0.0858,7.8047,0.013417,0.008727,-0.999962,0
12239,11.9833,0.10005,0.0846,7.8202,0.01545,0.004363,-0.99999,0
12240,12.0,0.1023,0.0847,7.8378,0.0176,0.0,-1.0,0
12241,12.0167,0.100117,0.0871,7.8508,0.013017,-0.004363,-0.99999,0
12242,12.0333,0.097467,0.086,7.8623,0.011467,-0.008727,-0.999962,0
12243,12.05,0.102433,0.0851,7.8796,0.017333,-0.01309,-0.999914,0
12244,12.0667,0.102417,0.0842,7.8978,0.018217,-0.017452,-0.999848,0
12245,12.0833,0.1007,0.0857,7.9128,0.015,-0.021815,-0.999762,0
12246,12.1,0.10005,0.0861,7.9268,0.01395,-0.026177,-0.999657,0
12247,12.1167,0.101517,0.087,7.9413,0.014517,-0.030539,-0.999534,0
12248,12.1333,0.09715,0.0874,7.951,0.00975,-0.034899,-0.999391,0
12249,12.15,0.10065,0.0885,7.9632,0.01215,-0.03926,-0.999229,0
12250,12.1667,0.099233,0.0882,7.9742,0.011033,-0.043619,-0.999048,0
12251,12.1833,0.1044,0.0842,7.9944,0.0202,-0.047978,-0.998848,0
12252,12.2,0.0973,0.0839,8.0078,0.0134,-0.052336,-0.99863,0
12253,12.2167,0.09865,0.0824,8.024,0.01625,-0.056693,-0.998392,0
12254,12.2333,0.1028,0.0827,8.0441,0.0201,-0.061049,-0.998135,0
12255,12.25,0.093033,0.0854,8.0517,0.007633,-0.065403,-0.997859,0
12256,12.2667,0.09815,0.0873,8.0626,0.01085,-0.069756,-0.997564,0
12257,12.2833,0.095617,0.0856,8.0726,0.010017,-0.074108,-0.99725,0
12258,12.3,0.093633,0.0856,8.0806,0.008033,-0.078459,-0.996917,0
12259,12.3167,0.0987,0.0822,8.0971,0.0165,-0.082808,-0.996566,0
12260,12.3333,0.099867,0.0828,8.1142,0.017067,-0.087156,-0.996195,0
12261,12.35,0.102033,0.084,8.1322,0.018033,-0.091502,-0.995805,0
12262,12.3667,0.0979,0.0807,8.1494,0.0172,-0.095846,-0.995396,0
12263,12.3833,0.098533,0.0836,8.1643,0.014933,-0.100188,-0.994969,0
12264,12.4,0.10105,0.0851,8.1803,0.01595,-0.104528,-0.994522,0
12265,12.4167,0.101117,0.0848,8.1966,0.016317,-0.108867,-0.994056,0
12266,12.4333,0.09925,0.088,8.2079,0.01125,-0.113203,-0.993572,0
12267,12.45,0.098633,0.0849,8.2216,0.013733,-0.117537,-0.993068,0
12268,12.4667,0.1021,0.0817,8.242,0.0204,-0.121869,-0.992546,0
12269,12.4833,0.097367,0.0832,8.2562,0.014167,-0.126199,-0.992005,0
12270,12.5,0.094183,0.0849,8.2655,0.009283,-0.130526,-0.991445,0
12271,12.5167,0.099317,0.0829,8.2819,0.016417,-0.134851,-0.990866,0
12272,12.5333,0.099983,0.0842,8.2977,0.015783,-0.139173,-0.990268,0
12273,12.55,0.097733,0.0852,8.3102,0.012533,-0.143493,-0.989651,0
12274,12.5667,0.09965,0.0883,8.3216,0.01135,-0.147809,-0.989016,0
12275,12.5833,0.09805,0.086,8.3337,0.01205,-0.152123,-0.988362,0
12276,12.6,0.1011,0.0832,8.3516,0.0179,-0.156434,-0.987688,0
12277,12.6167,0.098733,0.0856,8.3647,0.013133,-0.160743,-0.986996,0
12278,12.6333,0.0988,0.0319,8.4316,0.0669,-0.165048,-0.986286,0
12279,12.65,0.098517,0.0307,8.4994,0.067817,-0.16935,-0.985556,0
12280,12.6667,0.098933,0.0278,8.5705,0.071133,-0.173648,-0.984808,0
12281,12.6833,0.093667,0.028,8.6362,0.065667,-0.177944,-0.984041,0
12282,12.7,0.103667,0.0306,8.7093,0.073067,-0.182236,-0.983255,0
12283,12.7167,0.101383,0.0313,8.7794,0.070083,-0.186524,-0.98245,0
12284,12.7333,0.100967,0.0309,8.8495,0.070067,-0.190809,-0.981627,0
12285,12.75,0.098467,0.0305,8.9175,0.067967,-0.19509,-0.980785,0
12286,12.7667,0.10095,0.0258,8.9926,0.07515,-0.199368,-0.979925,0
12287,12.7833,0.10145,0.0302,9.0638,0.07125,-0.203642,-0.979045,0
12288,12.8,0.097667,0.0326,9.1289,0.065067,-0.207912,-0.978148,0
12289,12.8167,0.096717,0.0312,9.1944,0.065517,-0.212178,-0.977231,0
12290,12.8333,0.09645,0.0297,9.2612,0.06675,-0.21644,-0.976296,0
12291,12.85,0.098933,0.0321,9.328,0.066833,-0.220697,-0.975342,0
12292,12.8667,0.099717,0.032,9.3957,0.067717,-0.224951,-0.97437,0
12293,12.8833,0.093867,0.029,9.4606,0.064867,-0.2292,-0.973379,0
12294,12.9,0.096067,0.0334,9.5233,0.062667,-0.233445,-0.97237,0
12295,12.9167,0.099967,0.0322,9.5911,0.067767,-0.237686,-0.971342,0
12296,12.9333,0.094783,0.0338,9.6521,0.060983,-0.241922,-0.970296,0
12297,12.95,0.10125,0.0328,9.7206,0.06845,-0.246153,-0.969231,0
12298,12.9667,0.102983,0.0321,9.7915,0.070883,-0.25038,-0.968148,0
12299,12.9833,0.095733,0.0277,9.8595,0.068033,-0.254602,-0.967046,0
12300,13.0,0.098117,0.031,9.9266,0.067117,-0.258819,-0.965926,0
12301,13.0167,0.094383,0.0319,9.9891,0.062483,-0.263031,-0.964787,0
12302,13.0333,0.095483,0.0303,10.0543,0.065183,-0.267238,-0.96363,0
12303,13.05,0.094617,0.0292,10.1197,0.065417,-0.27144,-0.962455,0
12304,13.0667,0.098217,0.0303,10.1876,0.067917,-0.275637,-0.961262,0
12305,13.0833,0.09505,0.03,10.2527,0.06505,-0.279829,-0.96005,0
12306,13.1,0.096433,0.0281,10.321,0.068333,-0.284015,-0.95882,0
12307,13.1167,0.097733,0.0291,10.3896,0.068633,-0.288196,-0.957571,0
12308,13.1333,0.09445,0.0254,10.4587,0.06905,-0.292372,-0.956305,0
12309,13.15,0.100183,0.0318,10.5271,0.068383,-0.296542,-0.95502,0
12310,13.1667,0.096217,0.0332,10.5901,0.063017,-0.300706,-0.953717,0
12311,13.1833,0.092983,0.033,10.6501,0.059983,-0.304864,-0.952396,0
12312,13.2,0.09505,0.0294,10.7157,0.06565,-0.309017,-0.951057,0
12313,13.2167,0.094233,0.031,10.7789,0.063233,-0.313164,-0.949699,0
12314,13.2333,0.090067,0.0318,10.8372,0.058267,-0.317305,-0.948324,0
12315,13.25,0.093983,0.0296,10.9016,0.064383,-0.321439,-0.94693,0
12316,13.2667,0.09425,0.0306,10.9653,0.06365,-0.325568,-0.945519,0
12317,13.2833,0.095217,0.031,11.0295,0.064217,-0.329691,-0.944089,0
12318,13.3,0.09805,0.0289,11.0987,0.06915,-0.333807,-0.942641,0
12319,13.3167,0.093917,0.0296,11.163,0.064317,-0.337917,-0.941176,0
12320,13.3333,0.094667,0.0309,11.2268,0.063767,-0.34202,-0.939693,0
12321,13.35,0.09045,0.0313,11.286,0.05915,-0.346117,-0.938191,0
12322,13.3667,0.1016,0.0319,11.3557,0.0697,-0.350207,-0.936672,0
12323,13.3833,0.097667,0.0335,11.4199,0.064167,-0.354291,-0.935135,0
12324,13.4,0.090367,0.0316,11.4787,0.058767,-0.358368,-0.93358,0
12325,13.4167,0.0943,0.0293,11.5437,0.065,-0.362438,-0.932008,0
12326,13.4333,0.095167,0.0292,11.6097,0.065967,-0.366501,-0.930418,0
12327,13.45,0.091617,0.0337,11.6676,0.057917,-0.370557,-0.92881,0
12328,13.4667,0.09365,0.0287,11.7325,0.06495,-0.374607,-0.927184,0
12329,13.4833,0.094817,0.029,11.7983,0.065817,-0.378649,-0.925541,0
12330,13.5,0.094567,0.032,11.8609,0.062567,-0.382683,-0.92388,0
12331,13.5167,0.094233,0.0307,11.9244,0.063533,-0.386711,-0.922201,0
12332,13.5333,0.090783,0.0331,11.9821,0.057683,-0.390731,-0.920505,0
12333,13.55,0.096633,0.0298,12.0489,0.066833,-0.394744,-0.918791,0
12334,13.5667,0.094817,0.0326,12.1111,0.062217,-0.398749,-0.91706,0
12335,13.5833,0.093467,0.0288,12.1758,0.064667,-0.402747,-0.915311,0
12336,13.6,0.093767,0.0317,12.2379,0.062067,-0.406737,-0.913545,0
12337,13.6167,0.090667,0.0316,12.297,0.059067,-0.410719,-0.911762,0
12338,13.6333,0.0902,0.0327,12.3545,0.0575,-0.414693,-0.909961,0
12339,13.65,0.093333,0.0297,12.4181,0.063633,-0.41866,-0.908143,0
12340,13.6667,0.0891,0.0329,12.4743,0.0562,-0.422618,-0.906308,0
12341,13.6833,0.08705,0.0334,12.5279,0.05365,-0.426569,-0.904455,0
12342,13.7,0.088117,0.0298,12.5862,0.058317,-0.430511,-0.902585,0
12343,13.7167,0.087633,0.028,12.6458,0.059633,-0.434445,-0.900698,0
12344,13.7333,0.09035,0.0321,12.7041,0.05825,-0.438371,-0.898794,0
12345,13.75,0.09095,0.0294,12.7656,0.06155,-0.442289,-0.896873,0
12346,13.7667,0.090617,0.0322,12.824,0.058417,-0.446198,-0.894934,0
12347,13.7833,0.08965,0.0323,12.8814,0.05735,-0.450098,-0.892979,0
12348,13.8,0.092883,0.0319,12.9424,0.060983,-0.45399,-0.891007,0
12349,13.8167,0.087633,0.0322,12.9978,0.055433,-0.457874,-0.889017,0
12350,13.8333,0.0911,0.0282,13.0607,0.0629,-0.461749,-0.887011,0
12351,13.85,0.089517,0.0324,13.1178,0.057117,-0.465615,-0.884988,0
12352,13.8667,0.086667,0.0313,13.1732,0.055367,-0.469472,-0.882948,0
12353,13.8833,0.085667,0.031,13.2279,0.054667,-0.47332,-0.880891,0
12354,13.9,0.0889,0.0281,13.2887,0.0608,-0.477159,-0.878817,0
12355,13.9167,0.086033,0.032,13.3427,0.054033,-0.480989,-0.876727,0
12356,13.9333,0.0869,0.0318,13.3978,0.0551,-0.48481,-0.87462,0
12357,13.95,0.088183,0.033,13.453,0.055183,-0.488621,-0.872496,0
12358,13.9667,0.088467,0.0303,13.5112,0.058167,-0.492424,-0.870356,0
12359,13.9833,0.089533,0.029,13.5717,0.060533,-0.496217,-0.868199,0
12360,14.0,0.0846,0.0311,13.6252,0.0535,-0.5,-0.866025,0
12361,14.0167,0.086967,0.0332,13.679,0.053767,-0.503774,-0.863836,0
12362,14.0333,0.085433,0.032,13.7324,0.053433,-0.507538,-0.861629,0
12363,14.05,0.08655,0.0344,13.7846,0.05215,-0.511293,-0.859406,0
12364,14.0667,0.09005,0.0282,13.8464,0.06185,-0.515038,-0.857167,0
12365,14.0833,0.087783,0.0283,13.9059,0.059483,-0.518773,-0.854912,0
12366,14.1,0.0853,0.0294,13.9618,0.0559,-0.522499,-0.85264,0
12367,14.1167,0.0844,0.0318,14.0144,0.0526,-0.526214,-0.850352,0
12368,14.1333,0.089533,0.0307,14.0732,0.058833,-0.529919,-0.848048,0
12369,14.15,0.083183,0.0303,14.1261,0.052883,-0.533615,-0.845728,0
12370,14.1667,0.087233,0.0285,14.1848,0.058733,-0.5373,-0.843391,0
12371,14.1833,0.081433,0.0302,14.236,0.051233,-0.540974,-0.841039,0
12372,14.2,0.089233,0.0326,14.2926,0.056633,-0.544639,-0.838671,0
12373,14.2167,0.084533,0.0317,14.3454,0.052833,-0.548293,-0.836286,0
12374,14.2333,0.078467,0.0328,14.3911,0.045667,-0.551937,-0.833886,0
12375,14.25,0.084783,0.0331,14.4428,0.051683,-0.55557,-0.83147,0
12376,14.2667,0.0869,0.0312,14.4985,0.0557,-0.559193,-0.829038,0
12377,14.2833,0.08625,0.033,14.5518,0.05325,-0.562805,-0.82659,0
12378,14.3,0.084433,0.0282,14.608,0.056233,-0.566406,-0.824126,0
12379,14.3167,0.087217,0.031,14.6642,0.056217,-0.569997,-0.821647,0
12380,14.3333,0.085167,0.0303,14.7191,0.054867,-0.573576,-0.819152,0
12381,14.35,0.086867,0.029,14.777,0.057867,-0.577145,-0.816642,0
12382,14.3667,0.082933,0.0275,14.8324,0.055433,-0.580703,-0.814116,0
12383,14.3833,0.083067,0.0273,14.8882,0.055767,-0.58425,-0.811574,0
12384,14.4,0.0859,0.0333,14.9408,0.0526,-0.587785,-0.809017,0
12385,14.4167,0.075117,0.0317,14.9842,0.043417,-0.59131,-0.806445,0
12386,14.4333,0.0804,0.0316,15.0,0.0488,-0.594823,-0.803857,0
12387,14.45,0.0767,0.0306,15.0,0.0461,-0.598325,-0.801254,0
12388,14.4667,0.08075,0.0316,15.0,0.04915,-0.601815,-0.798636,0
12389,14.4833,0.079133,0.0308,15.0,0.048333,-0.605294,-0.796002,0
12390,14.5,0.080083,0.0309,15.0,0.049183,-0.608761,-0.793353,0
12391,14.5167,0.076883,0.0314,15.0,0.045483,-0.612217,-0.79069,0
12392,14.5333,0.07885,0.03,15.0,0.04885,-0.615661,-0.788011,0
12393,14.55,0.076633,0.0323,15.0,0.044333,-0.619094,-0.785317,0
12394,14.5667,0.078083,0.0344,15.0,0.043683,-0.622515,-0.782608,0
12395,14.5833,0.08025,0.028,15.0,0.05225,-0.625923,-0.779884,0
12396,14.6,0.076317,0.0295,15.0,0.046817,-0.62932,-0.777146,0
12397,14.6167,0.07945,0.0311,15.0,0.04835,-0.632705,-0.774393,0
12398,14.6333,0.075217,0.0316,15.0,0.043617,-0.636078,-0.771625,0
12399,14.65,0.077167,0.0307,15.0,0.046467,-0.639439,-0.768842,0
12400,14.6667,0.07945,0.0298,15.0,0.04965,-0.642788,-0.766044,0
12401,14.6833,0.0773,0.0305,15.0,0.0468,-0.646124,-0.763232,0
12402,14.7,0.0748,0.0328,15.0,0.042,-0.649448,-0.760406,0
12403,14.7167,0.07485,0.0299,15.0,0.04495,-0.65276,-0.757565,0
12404,14.7333,0.073633,0.0338,15.0,0.039833,-0.656059,-0.75471,0
12405,14.75,0.0703,0.0303,15.0,0.04,-0.659346,-0.75184,0
12406,14.7667,0.076717,0.0323,15.0,0.044417,-0.66262,-0.748956,0
12407,14.7833,0.080433,0.0328,15.0,0.047633,-0.665882,-0.746057,0
12408,14.8,0.077467,0.0305,15.0,0.046967,-0.669131,-0.743145,0
12409,14.8167,0.073267,0.0283,15.0,0.044967,-0.672367,-0.740218,0
12410,14.8333,0.066467,0.0301,15.0,0.036367,-0.67559,-0.737277,0
12411,14.85,0.07495,0.0307,15.0,0.04425,-0.678801,-0.734323,0
12412,14.8667,0.072483,0.0259,15.0,0.046583,-0.681998,-0.731354,0
12413,14.8833,0.071567,0.0292,15.0,0.042367,-0.685183,-0.728371,0
12414,14.9,0.075183,0.0309,15.0,0.044283,-0.688355,-0.725374,0
12415,14.9167,0.068967,0.0334,15.0,0.035567,-0.691513,-0.722364,0
12416,14.9333,0.069817,0.0321,15.0,0.037717,-0.694658,-0.71934,0
12417,14.95,0.073683,0.0286,15.0,0.045083,-0.69779,-0.716302,0
12418,14.9667,0.0705,0.0325,15.0,0.038,-0.700909,-0.71325,0
12419,14.9833,0.068633,0.029,15.0,0.039633,-0.704015,-0.710185,0
12420,15.0,0.06935,0.0292,15.0,0.04015,-0.707107,-0.707107,0
12421,15.0167,0.069233,0.0315,15.0,0.037733,-0.710185,-0.704015,0
12422,15.0333,0.067617,0.0317,15.0,0.035917,-0.71325,-0.700909,0
12423,15.05,0.07135,0.03,15.0,0.04135,-0.716302,-0.69779,0
12424,15.0667,0.070917,0.0315,15.0,0.039417,-0.71934,-0.694658,0
12425,15.0833,0.066817,0.0313,15.0,0.035517,-0.722364,-0.691513,0
12426,15.1,0.068967,0.0336,15.0,0.035367,-0.725374,-0.688355,0
12427,15.1167,0.065617,0.0325,15.0,0.033117,-0.728371,-0.685183,0
12428,15.1333,0.063533,0.0319,15.0,0.031633,-0.731354,-0.681998,0
12429,15.15,0.06875,0.0312,15.0,0.03755,-0.734323,-0.678801,0
12430,15.1667,0.069217,0.0281,15.0,0.041117,-0.737277,-0.67559,0
12431,15.1833,0.065333,0.0306,15.0,0.034733,-0.740218,-0.672367,0
12432,15.2,0.067083,0.0339,15.0,0.033183,-0.743145,-0.669131,0
12433,15.2167,0.0653,0.0277,15.0,0.0376,-0.746057,-0.665882,0
12434,15.2333,0.064133,0.0319,15.0,0.032233,-0.748956,-0.66262,0
12435,15.25,0.0675,0.0295,15.0,0.038,-0.75184,-0.659346,0
12436,15.2667,0.066167,0.028,15.0,0.038167,-0.75471,-0.656059,0
12437,15.2833,0.069183,0.0333,15.0,0.035883,-0.757565,-0.65276,0
12438,15.3,0.0612,0.0302,15.0,0.031,-0.760406,-0.649448,0
12439,15.3167,0.06255,0.0307,15.0,0.03185,-0.763232,-0.646124,0
12440,15.3333,0.066733,0.0296,15.0,0.037133,-0.766044,-0.642788,0
12441,15.35,0.064633,0.0294,15.0,0.035233,-0.768842,-0.639439,0
12442,15.3667,0.062583,0.0308,15.0,0.031783,-0.771625,-0.636078,0
12443,15.3833,0.058233,0.0294,15.0,0.028833,-0.774393,-0.632705,0
12444,15.4,0.061283,0.0326,15.0,0.028683,-0.777146,-0.62932,0
12445,15.4167,0.063033,0.0331,15.0,0.029933,-0.779884,-0.625923,0
12446,15.4333,0.062817,0.0309,15.0,0.031917,-0.782608,-0.622515,0
12447,15.45,0.065967,0.0306,15.0,0.035367,-0.785317,-0.619094,0
12448,15.4667,0.061033,0.0339,15.0,0.027133,-0.788011,-0.615661,0
12449,15.4833,0.0598,0.0299,15.0,0.0299,-0.79069,-0.612217,0
12450,15.5,0.05985,0.0312,15.0,0.02865,-0.793353,-0.608761,0
12451,15.5167,0.054733,0.0307,15.0,0.024033,-0.796002,-0.605294,0
12452,15.5333,0.056183,0.0313,15.0,0.024883,-0.798636,-0.601815,0
12453,15.55,0.063467,0.0328,15.0,0.030667,-0.801254,-0.598325,0
12454,15.5667,0.061067,0.028,15.0,0.033067,-0.803857,-0.594823,0
12455,15.5833,0.0588,0.0298,15.0,0.029,-0.806445,-0.59131,0
12456,15.6,0.062217,0.0328,15.0,0.029417,-0.809017,-0.587785,0
12457,15.6167,0.0597,0.0302,15.0,0.0295,-0.811574,-0.58425,0
12458,15.6333,0.05895,0.0278,15.0,0.03115,-0.814116,-0.580703,0
12459,15.65,0.05885,0.0305,15.0,0.02835,-0.816642,-0.577145,0
12460,15.6667,0.05755,0.0323,15.0,0.02525,-0.819152,-0.573576,0
12461,15.6833,0.055017,0.03,15.0,0.025017,-0.821647,-0.569997,0
12462,15.7,0.05725,0.0295,15.0,0.02775,-0.824126,-0.566406,0
12463,15.7167,0.054683,0.0307,15.0,0.023983,-0.82659,-0.562805,0
12464,15.7333,0.053667,0.0275,15.0,0.026167,-0.829038,-0.559193,0
12465,15.75,0.056783,0.0284,15.0,0.028383,-0.83147,-0.55557,0
12466,15.7667,0.0562,0.0339,15.0,0.0223,-0.833886,-0.551937,0
12467,15.7833,0.054317,0.0309,15.0,0.023417,-0.836286,-0.548293,0
12468,15.8,0.05105,0.0304,15.0,0.02065,-0.838671,-0.544639,0
12469,15.8167,0.0535,0.0316,15.0,0.0219,-0.841039,-0.540974,0
12470,15.8333,0.053533,0.0333,15.0,0.020233,-0.843391,-0.5373,0
12471,15.85,0.0548,0.0318,15.0,0.023,-0.845728,-0.533615,0
12472,15.8667,0.050483,0.0315,15.0,0.018983,-0.848048,-0.529919,0
12473,15.8833,0.051767,0.0299,15.0,0.021867,-0.850352,-0.526214,0
12474,15.9,0.049883,0.0349,15.0,0.014983,-0.85264,-0.522499,0
12475,15.9167,0.0522,0.031,15.0,0.0212,-0.854912,-0.518773,0
12476,15.9333,0.04745,0.0273,15.0,0.02015,-0.857167,-0.515038,0
12477,15.95,0.052517,0.031,15.0,0.021517,-0.859406,-0.511293,0
